MYYYY_generation,price_per_sq_m,price_direction,date_of_data_generation,id,isExclusiveness,isNew,livingArea,price,num_rooms.x,zipCode,deposit_rate,lagged_CPI,volatility_value,City,num_rooms_categorical,nr_weeks
Jun-22,3587.699317,Stayed the same,26/06/2022,187459489,TRUE,FALSE,17.56,63000,1,21000,-0.5,5.2,28.76,Dijon,small,1
Jun-22,2760.013463,Stayed the same,26/06/2022,187989227,TRUE,FALSE,29.71,82000,1,21000,-0.5,5.2,28.76,Dijon,medium,1
Jun-22,6123.188406,Stayed the same,26/06/2022,187472639,FALSE,FALSE,27.6,169000,2,30240,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,680.8510638,Stayed the same,26/06/2022,187644021,FALSE,FALSE,47,32000,2,30900,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,3065.217391,Stayed the same,26/06/2022,187291575,FALSE,FALSE,46,141000,2,30900,-0.5,5.2,28.76,Nimes,small,1
Jun-22,3869.565217,Stayed the same,26/06/2022,185908407,FALSE,FALSE,115,445000,4,30700,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,1880.733945,Stayed the same,26/06/2022,187391031,FALSE,FALSE,109,205000,4,30000,-0.5,5.2,28.76,Nimes,small,1
Jun-22,1845.754764,Stayed the same,26/06/2022,187377223,FALSE,FALSE,100.23,185000,3,30900,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,3928.571429,Decreased,26/06/2022,184474885,TRUE,FALSE,42,165000,2,30400,-0.5,5.2,28.76,Nimes,small,1
Jun-22,1314.285714,Stayed the same,26/06/2022,186781175,FALSE,FALSE,70,92000,3,30100,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,1450,Stayed the same,26/06/2022,187897875,TRUE,FALSE,80,116000,4,30000,-0.5,5.2,28.76,Nimes,small,1
Jun-22,1217.391304,Stayed the same,26/06/2022,186767335,FALSE,FALSE,115,140000,5,30000,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,4257.332072,Stayed the same,26/06/2022,186467215,FALSE,FALSE,63.42,270000,3,30700,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,5487.12206,Increased,26/06/2022,185817101,FALSE,FALSE,44.65,245000,2,30400,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,4047.630952,Increased,26/06/2022,177686263,TRUE,FALSE,84,340001,4,30400,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,4094.339623,Stayed the same,26/06/2022,180214703,TRUE,FALSE,106,434000,4,30400,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,4682.539683,Increased,26/06/2022,182246079,TRUE,FALSE,63,295000,3,30400,-0.5,5.2,28.76,Nimes,small,1
Jun-22,2438.596491,Stayed the same,26/06/2022,187744001,FALSE,FALSE,57,139000,3,30900,-0.5,5.2,28.76,Nimes,large,1
Jun-22,1486.567164,Stayed the same,26/06/2022,177501097,FALSE,FALSE,67,99600,3,30000,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,3058.654192,Stayed the same,26/06/2022,187967067,TRUE,FALSE,27.79,85000,1,30900,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,1775.967413,Stayed the same,26/06/2022,187729303,TRUE,FALSE,61.375,109000,3,30000,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,2671.755725,Stayed the same,26/06/2022,185987113,TRUE,FALSE,44.54,119000,2,30900,-0.5,5.2,28.76,Nimes,medium,1
Jun-22,4629.62963,Decreased,26/06/2022,183724513,FALSE,FALSE,54,250000,3,13090,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,3120.733372,Stayed the same,26/06/2022,187854351,TRUE,FALSE,51.27,160000,2,13500,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,4090.909091,Decreased,26/06/2022,186009785,FALSE,FALSE,66,270000,3,13380,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,2725.714286,Stayed the same,26/06/2022,188038025,FALSE,TRUE,70,190800,4,13500,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,6781.25,Stayed the same,26/06/2022,186377507,TRUE,FALSE,32,217000,1,13090,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,3905.660377,Stayed the same,26/06/2022,184236723,TRUE,FALSE,53,207000,3,13090,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,3486.705939,Stayed the same,26/06/2022,188167141,TRUE,TRUE,62.81,219000,2,13120,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,1833.333333,Decreased,26/06/2022,181431199,TRUE,FALSE,60,110000,3,13015,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,4774.083546,Stayed the same,26/06/2022,184898459,FALSE,FALSE,58.65,280000,3,13007,-0.5,5.2,28.76,Marseille,medium,2
Jun-22,4985.714286,Stayed the same,26/06/2022,186549331,FALSE,FALSE,70,349000,4,13009,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,3526.315789,Stayed the same,26/06/2022,187565829,FALSE,FALSE,76,268000,4,13012,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,4866.071429,Stayed the same,26/06/2022,187605279,FALSE,FALSE,112,545000,5,13008,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,4885.714286,Stayed the same,26/06/2022,187930131,FALSE,FALSE,35,171000,2,13127,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,3451.747447,Stayed the same,26/06/2022,187690015,FALSE,FALSE,69.53,240000,3,13120,-0.5,5.2,28.76,Aix-en-Provence,medium,1
Jun-22,6241.071429,Stayed the same,26/06/2022,187691189,FALSE,FALSE,112,699000,5,13100,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,2099.349497,Stayed the same,26/06/2022,187743185,FALSE,FALSE,50.73,106500,2,13015,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,2381.243131,Stayed the same,26/06/2022,186310713,FALSE,FALSE,81.89,195000,4,13010,-0.5,5.2,28.76,Aix-en-Provence,small,1
Jun-22,3125,Stayed the same,26/06/2022,182856709,TRUE,FALSE,48,150000,2,78480,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4728.395062,Decreased,26/06/2022,183794603,FALSE,FALSE,81,383000,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,large,1
Jun-22,3537.634409,Decreased,26/06/2022,182720071,TRUE,FALSE,93,329000,4,78160,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,large,1
Jun-22,3151.408451,Decreased,26/06/2022,186025881,TRUE,FALSE,56.8,179000,3,78190,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4867.669348,Stayed the same,26/06/2022,187825627,FALSE,FALSE,85.77,417500,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4848.407317,Decreased,26/06/2022,186512131,TRUE,FALSE,78.17,379000,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,small,1
Jun-22,4550.698628,Stayed the same,26/06/2022,186191007,FALSE,FALSE,78.01,355000,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4039.274174,Decreased,26/06/2022,186512129,FALSE,TRUE,80.46,325000,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,small,1
Jun-22,4250.651309,Decreased,26/06/2022,186552923,FALSE,FALSE,72.93,310000,4,78300,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4452.830189,Stayed the same,26/06/2022,185613741,FALSE,FALSE,53,236000,3,78260,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,7810.466024,Stayed the same,26/06/2022,183828027,TRUE,FALSE,38.41,300000,2,78100,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,4666.242848,Stayed the same,26/06/2022,186561827,FALSE,FALSE,78.65,367000,4,78960,-0.5,5.2,28.76,Saint-Quentin-en-Yvelines,medium,1
Jun-22,3118.227787,Decreased,26/06/2022,182492599,FALSE,FALSE,41.53,129500,2,29000,-0.5,5.2,28.76,Brest,medium,1
Jun-22,3863.013699,Stayed the same,26/06/2022,187599215,TRUE,FALSE,73,282000,3,29200,-0.5,5.2,28.76,Brest,medium,1
Jun-22,1580.246914,Stayed the same,26/06/2022,187498569,FALSE,FALSE,81,128000,4,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,2063.434196,Stayed the same,26/06/2022,187698161,FALSE,FALSE,82.29,169800,4,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,3026.262626,Stayed the same,26/06/2022,187969327,TRUE,FALSE,49.5,149800,3,29480,-0.5,5.2,28.76,Brest,large,1
Jun-22,3112.135177,Stayed the same,26/06/2022,187753775,TRUE,FALSE,65.1,202600,2,29200,-0.5,5.2,28.76,Brest,medium,1
Jun-22,2000,Stayed the same,26/06/2022,187183861,TRUE,FALSE,38,76000,2,29000,-0.5,5.2,28.76,Brest,medium,1
Jun-22,4423.791822,Stayed the same,26/06/2022,188100227,FALSE,TRUE,13.45,59500,1,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,5045.121951,Stayed the same,26/06/2022,173421279,FALSE,FALSE,59.86,302001,3,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,5444.444444,Stayed the same,26/06/2022,181345291,FALSE,FALSE,90,490000,5,29200,-0.5,5.2,28.76,Brest,medium,1
Jun-22,6893.333333,Stayed the same,26/06/2022,181345295,FALSE,FALSE,75,517000,4,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,5833.333333,Stayed the same,26/06/2022,182365419,FALSE,FALSE,60,350000,3,29200,-0.5,5.2,28.76,Brest,small,1
Jun-22,3921.348315,Stayed the same,26/06/2022,180786155,FALSE,FALSE,89,349000,4,29200,-0.5,5.2,28.76,Brest,large,1
Jun-22,3848.005739,Stayed the same,26/06/2022,187674415,FALSE,FALSE,69.7,268206,3,29200,-0.5,5.2,28.76,Brest,medium,1
Jun-22,5324.586667,Stayed the same,26/06/2022,184856313,FALSE,FALSE,75,399344,4,29810,-0.5,5.2,28.76,Brest,medium,1
Jun-22,2998.333333,Stayed the same,26/06/2022,177524423,FALSE,FALSE,60,179900,3,29500,-0.5,5.2,28.76,Brest,medium,1
Jun-22,3572.287707,Stayed the same,26/06/2022,186985089,FALSE,FALSE,41.57,148500,2,29660,-0.5,5.2,28.76,Brest,medium,1
Jun-22,2464.5,Stayed the same,26/06/2022,186961039,FALSE,FALSE,40,98580,2,29380,-0.5,5.2,28.76,Brest,medium,1
Jun-22,1638.990727,Stayed the same,26/06/2022,188100197,TRUE,TRUE,46.37,76000,2,29200,-0.5,5.2,28.76,Brest,medium,1
Jun-22,3290,Stayed the same,26/06/2022,187496873,TRUE,FALSE,50,164500,2,72000,-0.5,5.2,28.76,Le Mans,medium,1
Jun-22,2288.135593,Stayed the same,26/06/2022,186025485,TRUE,FALSE,59,135000,3,72000,-0.5,5.2,28.76,Le Mans,medium,1
Jun-22,1844.155844,Decreased,26/06/2022,185818357,FALSE,FALSE,77,142000,5,72000,-0.5,5.2,28.76,Le Mans,small,1
Jun-22,2212.339137,Decreased,26/06/2022,183744097,TRUE,FALSE,52.84,116900,3,80000,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,2033.707865,Stayed the same,26/06/2022,186249715,FALSE,FALSE,89,181000,4,80000,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,839.6226415,Stayed the same,26/06/2022,186522881,TRUE,FALSE,106,89000,3,80500,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,1891.304348,Stayed the same,26/06/2022,187826631,FALSE,FALSE,92,174000,4,80000,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,7170.731707,Stayed the same,26/06/2022,186820683,FALSE,FALSE,41,294000,3,80550,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,1948.529412,Stayed the same,26/06/2022,187866543,FALSE,FALSE,68,132500,3,80100,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,2766.666667,Stayed the same,26/06/2022,187969737,FALSE,FALSE,30,83000,2,80350,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,2443.103448,Stayed the same,26/06/2022,182423645,TRUE,FALSE,29,70850,2,80350,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,3050.139276,Decreased,26/06/2022,182838471,TRUE,FALSE,21.54,65700,1,80080,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,2911.051213,Stayed the same,26/06/2022,182234695,TRUE,FALSE,63.07,183600,3,80090,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,1773.972603,Stayed the same,26/06/2022,183631017,TRUE,FALSE,73,129500,4,80330,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,1602.941176,Decreased,26/06/2022,180304413,FALSE,FALSE,68,109000,3,80100,-0.5,5.2,28.76,Amiens,medium,1
Jun-22,4204.545455,Stayed the same,26/06/2022,181187795,FALSE,FALSE,44,185000,2,80120,-0.5,5.2,28.76,Amiens,medium,2
Jun-22,3829.268293,Stayed the same,26/06/2022,181187785,FALSE,FALSE,41,157000,1,80120,-0.5,5.2,28.76,Amiens,small,2
Jun-22,2891.616393,Stayed the same,26/06/2022,186870549,FALSE,FALSE,48.07,139000,2,37400,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2241.935484,Stayed the same,26/06/2022,187069621,TRUE,FALSE,62,139000,3,37400,-0.5,5.2,28.76,Tours,small,1
Jun-22,4044.684129,Decreased,26/06/2022,184188833,TRUE,FALSE,38.94,157500,2,37000,-0.5,5.2,28.76,Tours,small,1
Jun-22,2880.597015,Stayed the same,26/06/2022,187797317,TRUE,FALSE,67,193000,4,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,7022.222222,Stayed the same,26/06/2022,185569081,FALSE,FALSE,90,632000,5,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,3931.666667,Stayed the same,26/06/2022,186772517,FALSE,FALSE,60,235900,3,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,4265.333333,Stayed the same,26/06/2022,186772515,FALSE,FALSE,75,319900,4,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,6000,Stayed the same,26/06/2022,185569083,FALSE,FALSE,60,360000,3,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2064.285714,Stayed the same,26/06/2022,187377005,FALSE,FALSE,70,144500,3,37540,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2509.65251,Stayed the same,26/06/2022,187267729,TRUE,FALSE,77.7,195000,3,37000,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2683.743081,Stayed the same,26/06/2022,187782331,FALSE,FALSE,77.69,208500,4,37300,-0.5,5.2,28.76,Tours,medium,1
Jun-22,1960,Stayed the same,26/06/2022,187203753,FALSE,FALSE,75,147000,3,37500,-0.5,5.2,28.76,Tours,small,1
Jun-22,2697.044335,Stayed the same,26/06/2022,187285101,TRUE,FALSE,89.32,240900,5,37700,-0.5,5.2,28.76,Tours,medium,1
Jun-22,4062.1875,Stayed the same,26/06/2022,186555845,TRUE,FALSE,32,129990,1,37000,-0.5,5.2,28.76,Tours,small,1
Jun-22,3208.694673,Stayed the same,26/06/2022,185498429,FALSE,FALSE,88.79,284900,4,37100,-0.5,5.2,28.76,Tours,medium,1
Jun-22,3397.260274,Stayed the same,26/06/2022,184455255,TRUE,FALSE,73,248000,3,37100,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2707.708591,Decreased,26/06/2022,186507309,TRUE,FALSE,56.69,153500,3,37100,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2094.697796,Stayed the same,26/06/2022,185241761,TRUE,FALSE,45.83,96000,2,37300,-0.5,5.2,28.76,Tours,medium,1
Jun-22,2373.604728,Decreased,26/06/2022,187368249,FALSE,FALSE,91.38,216900,5,37000,-0.5,5.2,28.76,Tours,small,1
Jun-22,1962.575184,Stayed the same,26/06/2022,186143723,FALSE,FALSE,44.89,88100,2,87000,-0.5,5.2,28.76,Limoges,small,1
Jun-22,3154.83871,Stayed the same,26/06/2022,157626547,FALSE,FALSE,62,195600,3,87000,-0.5,5.2,28.76,Limoges,large,1
Jun-22,3643.617021,Stayed the same,26/06/2022,140492519,FALSE,FALSE,94,342500,4,87000,-0.5,5.2,28.76,Limoges,large,1
Jun-22,3177.419355,Stayed the same,26/06/2022,169691671,FALSE,FALSE,62,197000,3,87000,-0.5,5.2,28.76,Limoges,medium,1
Jun-22,3232.55814,Stayed the same,26/06/2022,169691649,FALSE,FALSE,43,139000,2,87000,-0.5,5.2,28.76,Limoges,medium,1
Jun-22,2230.434783,Stayed the same,26/06/2022,187560583,FALSE,FALSE,46,102600,2,87000,-0.5,5.2,28.76,Limoges,small,1
